Year;Sexo productor;Area (Ha);Arboles_totales;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Temperatura ;lluvia;Perdidas (qq);Produccion efectiva (qq)
2;Hombre;0.7;250;7;No;No;No;No;Si;Si;No;No;13.7820707;-89.119029;610;0;Si;Si;Si;No;No;No;20;73;1.25664;2.825798
2;Hombre;3.06;2000;6;No;Si;No;No;No;Si;No;No;13.9117;-89.829;849;0;Si;Si;Si;Si;Si;No;27;4;12.67112;51.712942
2;Hombre;0.6;600;5;No;Si;No;No;No;Si;No;No;13.477103;-88.559569;812.713379;0;Si;No;Si;Si;Si;No;21;14;0.91696;3.38874
2;Hombre;2.19;1400;6;No;Si;No;No;No;Si;No;No;13.9081;-89.8261;882;0;Si;Si;Si;Si;Si;No;25;105;2.49392;12.425378
2;Hombre;0.4;350;6;No;Si;No;No;No;Si;No;No;13.9115;-89.8296;858;0;Si;Si;Si;Si;Si;No;28;114;0.48752;1.762773
2;Hombre;0.7;700;5;No;Si;No;No;No;No;No;No;13.9392;-89.7368;854;0;Si;Si;Si;Si;Si;No;25;15;1.144;4.04689
2;Hombre;0.7;400;5;No;Si;No;No;No;No;No;No;13.9206;-89.7431;1081;0;Si;Si;Si;Si;Si;No;23;145;0.88792;3.194622
2;Hombre;1.17;800;6;No;Si;No;No;No;No;No;No;13.9393;-89.7366;850;0;Si;Si;Si;Si;Si;No;24;103;0.96712;3.422017
2;Hombre;1.88;1600;6;No;Si;No;No;No;Si;No;No;13.952;-89.7535;792;0;Si;Si;Si;Si;Si;No;27;94;0.67144;2.346974
2;Hombre;0.45;400;6;No;Si;No;No;No;No;No;No;13.472511;-88.554775;844.755371;0;Si;Si;Si;Si;Si;No;24;65;1.07624;3.926723
2;Hombre;1.4;800;7;No;No;No;No;No;Si;No;No;13.477184;-88.557883;838.891113;0;Si;Si;Si;Si;Si;No;23;84;0.83248;2.842437
2;Hombre;1.92;1600;5;No;Si;No;No;No;Si;No;No;13.947;-89.7549;778;0;Si;Si;Si;Si;Si;No;20;73;0.84304;3.016218
2;Hombre;4.75;3200;5;No;Si;No;No;No;Si;No;No;13.474195;-88.562206;745.705078;0;Si;Si;Si;Si;Si;No;30;133;0.77;2.60857
2;Hombre;2.1;600;5;No;Si;No;No;No;No;No;No;13.480453;-88.5546;923.788818;0;Si;Si;Si;Si;Si;No;29;101;1.16336;4.077394
2;Mujer;0.35;275;4;No;Si;No;No;No;Si;No;No;13.7855;-89.8738;458;0;Si;Si;Si;Si;Si;No;30;70;0.9328;4.177227
2;Mujer;1.28;300;7;No;Si;No;No;No;Si;No;No;13.8022;-89.8831;624;0;Si;Si;Si;Si;Si;No;22;74;0.98472;3.414621
2;Hombre;0.92;100;7;No;Si;No;No;No;Si;No;No;13.8014;-89.8762;562;0;Si;Si;Si;Si;Si;No;28;49;0.33352;1.12773
2;Hombre;0.36;210;7;No;Si;No;No;No;No;No;No;13.792;-89.8628;586;0;Si;Si;Si;Si;Si;No;29;1;0.26224;0.93731
2;Hombre;1.31;800;5;No;Si;No;No;No;Si;No;No;13.7977;-89.8781;552;0;Si;Si;Si;Si;Si;No;30;131;1.91136;8.764874
2;Hombre;1.4;1200;7;No;No;No;No;Si;Si;No;No;13.9275;-89.8129;758;0;Si;Si;Si;Si;No;No;22;115;3.96088;16.412184
2;Hombre;0.13;100;5;No;Si;No;No;No;No;No;No;13.80113;-89.86276;624;0;Si;Si;Si;Si;Si;No;23;86;0.41624;1.523362
2;Hombre;1.58;1600;5;No;Si;No;No;No;No;No;No;13.8066;-89.8619;693;0;Si;Si;Si;Si;Si;No;23;18;1.03048;3.968319
2;Hombre;0.7;380;5.6;No;Si;No;No;No;Si;No;No;13.7894;-89.8481;576;11.8;Si;Si;Si;Si;Si;No;24;42;0.61512;2.250839
2;Mujer;1;600;7;No;Si;No;No;No;Si;No;No;13.8067;-89.8786;601;0;Si;Si;Si;Si;Si;No;27;79;0.55704;1.875544
2;Hombre;0.7;600;7;No;Si;No;No;No;No;No;No;13.814;-89.8703;768;0;Si;Si;Si;Si;Si;No;29;15;1.00408;3.715042
2;Mujer;1.31;1000;8;No;Si;No;No;No;Si;No;No;13.7827;-89.8502;631;0;Si;Si;Si;Si;Si;No;22;121;1.76792;7.535461
2;Hombre;3.12;2000;5;No;Si;No;No;No;Si;No;No;13.7999;-89.8777;545;0;Si;Si;Si;Si;Si;No;30;39;2.2792;12.033445
2;Hombre;1.4;1000;5;No;Si;No;No;No;Si;No;No;13.71254;-89.440208;537.973022;0;Si;Si;Si;Si;Si;No;25;39;1.05864;3.593949
2;Hombre;0.7;560;5;No;Si;No;No;No;Si;No;No;13.8214;-89.9454;635;0;No;Si;Si;Si;Si;No;22;65;0.43736;1.98462
2;Hombre;0.35;300;5;No;Si;No;No;No;Si;No;No;13.8211;-89.9452;629;0;Si;Si;Si;No;No;No;23;40;0.23848;1.108321
2;Hombre;2.1;1400;5;No;Si;No;No;No;Si;No;No;13.8192;-89.9463;616;0;Si;Si;Si;Si;No;No;21;110;0.46728;2.062268
2;Hombre;1.27;800;5;No;Si;No;No;No;Si;No;No;13.8215;-89.9481;660;0;Si;Si;Si;Si;No;No;23;143;0.55352;2.12605
2;Hombre;0.5;600;5;No;Si;No;No;No;Si;No;No;13.760142;-89.730071;469;0;Si;Si;Si;Si;No;No;28;91;0.72336;2.862775
2;Hombre;0.5;500;5;No;Si;No;No;No;Si;No;No;13.8138;-89.9584;459;0;Si;Si;Si;Si;No;No;20;67;0.4136;1.985545
2;Hombre;0.35;400;5;No;Si;No;No;No;Si;No;No;13.8094;-89.956;538;0;Si;Si;Si;Si;No;No;27;79;0.50688;2.088151
2;Hombre;0.28;300;5;No;Si;No;No;No;Si;No;No;13.8165;-89.9724;292;0;Si;Si;Si;Si;No;No;22;89;0.13816;0.599915
2;Hombre;0.4;400;5;No;Si;No;No;No;Si;No;No;13.747304;-89.727526;416.87793;0;Si;Si;Si;Si;No;No;21;148;0.11528;0.468656
2;Hombre;0.35;150;5;No;Si;No;No;No;Si;No;No;13.8124;-89.9586;458;0;Si;Si;No;Si;No;No;26;77;0.37576;1.882941
2;Hombre;0.66;500;5;No;Si;No;No;No;Si;No;No;13.747552;-89.727462;408.569824;0;Si;Si;Si;Si;No;No;22;141;0.68112;3.19
2;Hombre;0.46;400;5;No;Si;No;No;No;Si;No;No;13.813;-89.9569;522;0;Si;Si;No;Si;No;No;21;36;0.44968;1.999413
2;Mujer;0.5;300;5;No;Si;No;No;No;No;No;No;13.8088;-89.7984;948;0;Si;Si;Si;Si;No;No;26;55;0.58872;2.884034
2;Hombre;0.35;350;8;No;Si;No;No;No;No;No;No;13.8113;-89.7988;978;0;Si;Si;Si;Si;No;No;29;45;0.68728;2.921008
2;Hombre;1.66;1000;5;No;Si;No;No;No;No;No;No;13.8137;-89.8001;1012;0;Si;Si;Si;Si;Si;No;27;75;3.18032;12.544621
2;Hombre;0.69;400;5;No;Si;No;No;No;No;No;No;13.8136;-89.7979;1015;0;Si;Si;Si;No;No;No;27;133;0.61688;2.628908
2;Mujer;0.65;400;5;No;Si;No;No;No;No;No;No;13.8154;-89.7979;1030;0;Si;Si;Si;Si;No;No;27;6;0.75416;3.238991
2;Mujer;0.44;288;8;No;Si;No;No;No;No;No;No;13.8138;-89.7988;1018;0;Si;Si;No;Si;No;No;26;113;0.57376;2.420003
2;Hombre;0.49;300;5;No;Si;No;No;No;No;No;No;13.8123;-89.8;983;0;Si;Si;No;Si;Si;No;21;82;0.53328;2.296135
2;Hombre;1.26;1000;7;No;No;No;No;No;Si;No;No;14.0077;-89.6999;687;100;Si;Si;Si;Si;Si;No;25;144;2.2396;9.81958
2;Mujer;2.12;1600;7;No;No;No;No;No;Si;No;No;14.0125;-89.7003;676;0;Si;Si;Si;Si;Si;No;27;145;2.09352;10.846555
2;Hombre;5;4600;4;No;Si;No;No;No;No;Si;No;13.8993;-89.5712;1064;0;Si;Si;Si;Si;Si;No;23;80;4.6288;23.056554
2;Hombre;5.03;3600;4.5;No;No;No;No;Si;Si;No;No;13.7293;-89.5007;640;0;Si;Si;Si;Si;No;No;22;72;3.27888;8.204706
2;Mujer;0.35;250;5;Si;Si;No;No;No;Si;No;No;13.7704;-89.4749;494;0;Si;Si;Si;Si;No;No;22;117;0.41008;1.065799
2;Hombre;0.5;450;8;No;Si;No;No;No;Si;No;No;13.7469;-89.6111;555;0;Si;Si;Si;Si;No;No;30;40;4.13512;10.654287
2;Hombre;2.1;1550;4.2;No;Si;No;No;No;Si;No;No;13.7437;-89.525;600;41.9;Si;Si;Si;Si;No;No;27;2;1.70456;4.284454
2;Hombre;2.1;1350;7.4;Si;Si;No;No;No;No;No;No;13.7411;-89.669;399;29.6;Si;Si;Si;Si;No;No;20;128;14.67136;35.616891
2;Hombre;1;925;7;No;Si;No;No;No;No;Si;No;13.7758;-89.6569;600;0;Si;Si;Si;Si;No;Si;29;134;8.07928;18.253529
2;Hombre;0.7;800;5;No;No;No;No;No;Si;No;No;13.6967;-89.5371;700;0;Si;Si;Si;Si;No;No;25;93;0.9856;2.496722
2;Hombre;1.5;1300;5;No;No;No;No;No;Si;No;No;13.6759;-89.5517;590;0;Si;Si;Si;Si;No;No;29;143;0.9504;2.416302
2;Hombre;3.5;3100;3;No;No;No;No;No;Si;No;No;13.6795;-89.5505;588;0;Si;Si;Si;Si;No;Si;20;104;6.7672;11.652606
2;Hombre;0.35;400;5;No;No;No;No;No;Si;No;No;13.6913;-89.5295;726;0;Si;Si;Si;Si;No;No;23;149;0.58872;1.511344
2;Hombre;4.82;1800;4;No;No;No;No;No;Si;No;No;13.6861;-89.5247;791;0;Si;Si;Si;Si;No;No;28;93;1.75296;4.406471
2;Hombre;0.35;350;5;No;No;No;No;No;Si;No;No;13.6815;-89.5367;663;0;Si;Si;Si;Si;No;No;28;110;0.57376;1.066722
2;Hombre;0.35;275;5;No;No;No;No;No;Si;No;No;13.6664;-89.5624;646;0;Si;Si;Si;Si;No;No;26;84;0.39952;0.695125
2;Hombre;4.2;2700;7;No;Si;No;No;No;No;No;No;13.7976;-89.7758;709;0;Si;Si;Si;Si;No;No;22;43;29.1368;59.193866
2;Hombre;2.26;1575;7;No;No;No;No;Si;Si;No;No;13.7856;-89.7664;711;0;Si;Si;Si;Si;No;No;27;134;9.25408;23.191513
2;Hombre;1.71;1597;7;No;No;No;No;Si;Si;No;No;13.7752;-89.7682;644;0;Si;Si;No;Si;No;No;26;28;14.61592;36.817648
2;Hombre;2.27;1462;7;No;Si;No;No;No;Si;No;No;13.7755;-89.7711;650;0;Si;Si;Si;Si;No;No;23;41;11.96448;29.804455
2;Hombre;0.7;625;6;No;Si;No;No;No;No;No;No;13.7993;-89.782;759;0;Si;Si;Si;Si;No;No;30;113;4.84968;12.10647
2;Hombre;1.4;800;6.1;No;Si;No;No;No;No;Si;No;13.46779;-88.545317;923;43.8;Si;Si;Si;No;Si;Si;20;73;0.21912;6.43
2;Hombre;2.5;2000;5;No;No;No;No;Si;Si;No;No;13.75422;-88.209925;1025.59863;0;Si;Si;Si;Si;Si;Si;27;94;2.05832;18.568
2;Mujer;1.5;780;5;No;Si;No;No;No;No;Si;No;13.429705;-88.562684;339.802673;48.7;Si;Si;Si;No;Si;Si;28;92;0.154;5.04
2;Mujer;0.7;750;5;No;No;Si;No;No;Si;No;No;13.635396;-89.861346;2.651794;0;No;Si;Si;Si;No;No;24;32;1.75648;7.668571
2;Mujer;0.7;400;4;No;No;No;No;Si;Si;No;No;13.742267;-88.215063;971;0;Si;Si;Si;Si;Si;Si;30;52;0.30976;3.168
2;Mujer;0.5;300;5;No;No;Si;No;No;Si;Si;No;13.656;-88.693;378;0;Si;Si;Si;Si;Si;Si;26;130;0.21648;2.2
2;Hombre;1.05;320;4.9;No;Si;No;No;No;No;No;No;13.589253;-88.953141;447;37.5;Si;Si;Si;Si;Si;Si;25;20;0.286;3.33
2;Hombre;0.7;85;4.6;No;Si;No;No;No;No;No;No;13.594306;-88.966777;352.835327;41.2;Si;Si;Si;Si;Si;No;27;128;0.31504;3.33
2;Hombre;2.1;1200;6.3;No;Si;No;No;No;No;Si;No;13.50385;-88.519525;978;25;Si;Si;Si;Si;Si;No;25;29;0.1936;8.86
2;Mujer;0.35;200;6;No;Si;No;No;No;Si;No;No;13.786291;-89.832472;627.541992;0;No;Si;No;Si;Si;No;29;69;0.30976;1.355126
2;Hombre;1.05;500;6.6;No;Si;No;No;No;No;No;No;13.609161;-88.915679;718;20;Si;Si;Si;Si;Si;Si;24;47;0.22088;3.49
2;Mujer;0.45;300;4;No;No;Si;No;No;Si;No;No;13.727181;-88.144726;632.787759;0;Si;Si;Si;Si;Si;Si;24;13;0.24288;2.288
2;Hombre;0.2;200;6;No;No;No;No;No;Si;No;No;13.437036;-88.682399;34.338257;0;Si;Si;Si;No;No;No;26;13;0.3608;2.24
2;Mujer;2.8;2000;4;No;No;No;No;No;Si;No;No;13.423105;-88.642712;140.851196;75;Si;Si;Si;No;Si;Si;21;89;0.31856;11.86
2;Mujer;2.25;2500;4.9;No;No;No;No;Si;Si;No;No;13.78356;-88.266516;863.904785;8;Si;Si;Si;Si;Si;Si;22;107;1.41064;10.457899
2;Hombre;0.09;100;5;No;Si;No;No;No;No;Si;No;13.431652;-88.227812;363.639282;0;Si;Si;Si;Si;Si;Si;23;5;0.15752;1.738
2;Hombre;1;1080;6;Si;No;No;No;No;Si;No;No;13.77131;-90.094228;3.672699;0;Si;Si;No;Si;Si;No;26;124;1.01904;4.521092
2;Mujer;0.3;250;4;No;Si;No;No;No;No;No;No;13.48462;-88.391658;680.858416;0;Si;Si;Si;No;Si;No;22;122;0.32736;2
2;Hombre;0.49;125;4;Si;No;No;No;No;No;No;No;13.3822;-89.0621;14;0;Si;Si;Si;Si;Si;Si;20;59;0.11704;0.97
2;Mujer;0.3;300;4;No;Si;No;No;No;No;No;No;13.478166;-88.376128;671.532488;0;Si;Si;Si;No;Si;Si;28;28;0.1276;0.92
2;Mujer;0.5;250;4.6;No;Si;No;No;No;Si;Si;No;13.3944;-88.4973;292.261;20;Si;Si;Si;Si;Si;No;27;132;0.12672;2
2;Hombre;0.42;350;5.8;No;Si;No;No;No;No;No;No;13.483074;-88.402101;811.579346;11.4;Si;Si;Si;Si;Si;Si;28;33;0.49896;3.06
2;Mujer;0.45;280;5.4;No;Si;No;No;No;No;No;No;13.600215;-88.958562;470.024597;32.1;Si;Si;Si;Si;Si;Si;26;56;0.28688;3.28
2;Hombre;1;1000;4;No;No;No;No;No;Si;No;No;13.82956;-89.44716;568.3;0;Si;No;No;Si;Si;No;22;36;0.93104;4.587646
2;Hombre;0.85;536;5;No;No;No;No;No;Si;No;No;13.557254;-89.467314;492.89978;0;Si;Si;Si;Si;Si;No;28;141;0.95568;3.768655
2;Mujer;0.35;300;6;No;No;No;No;No;No;No;No;13.821042;-89.683287;846.699463;0;Si;No;No;Si;Si;No;23;97;0.26224;1.175798
2;Hombre;1;700;4;Si;No;No;No;No;Si;No;No;13.82338;-89.45343;533;100;Si;No;No;Si;Si;No;23;9;1.20208;5.047982
2;Hombre;0.35;350;5;No;Si;No;No;No;Si;No;No;13.510648;-88.330879;716.339355;8.6;Si;No;No;Si;Si;Si;30;110;0.17952;0.897563
2;Hombre;0.7;360;5.6;No;Si;No;No;No;No;No;No;13.489654;-88.881726;132.518372;44.4;Si;Si;Si;Si;Si;Si;25;140;0.7788;6.1
2;Mujer;0.35;300;6;No;No;No;No;No;No;No;No;13.820523;-89.685007;862.928223;0;Si;No;Si;Si;Si;No;29;101;0.27192;1.168404
2;Hombre;1.2;1000;5;No;Si;No;No;No;No;Si;No;13.489283;-88.40789;757.248779;10;Si;Si;Si;Si;Si;Si;25;66;1.06304;5.468571
2;Hombre;0.99;1000;6;No;Si;No;No;No;No;Si;No;13.768624;-89.684552;529.891235;0;Si;Si;Si;Si;No;No;20;103;3.60184;8.85916
2;Hombre;0.35;300;5;No;Si;No;No;No;Si;No;No;13.5996;-88.7566;379.122;0;Si;Si;Si;Si;Si;Si;25;8;0.3388;2.15
2;Hombre;2.1;1800;4.2;No;Si;No;No;No;Si;No;No;13.622105;-88.773509;417.611389;72.2;Si;Si;Si;Si;Si;Si;24;17;1.44936;8.57
2;Mujer;0.69;700;5;No;Si;No;No;No;Si;No;No;13.77869;-89.764573;613.472412;0;Si;Si;Si;Si;No;No;23;51;1.05864;2.683446
2;Mujer;1.4;900;4;Si;No;No;Si;No;No;No;Si;13.362228;-88.770385;-12.910645;100;Si;Si;Si;Si;Si;Si;28;149;1.42736;10.2
2;Hombre;0.4;300;4;No;Si;No;No;No;No;Si;No;13.4813;-88.391;685.366;0;Si;Si;No;Si;Si;Si;21;14;0.3388;2.07
2;Hombre;0.4;400;4;Si;No;Si;No;No;Si;No;No;13.623118;-89.750801;90.252502;0;Si;Si;Si;Si;No;Si;21;24;2.56872;6.432689
2;Mujer;0.35;200;5;No;Si;No;No;No;Si;Si;No;13.2339;-88.2939;336;0;Si;Si;Si;Si;Si;No;27;54;0.06336;1.57
2;Hombre;0.25;125;5;No;Si;No;No;No;Si;No;No;13.774106;-89.814114;503.789612;0;Si;No;Si;Si;Si;No;30;119;0.05808;0.406723
2;Hombre;3.72;4011;5.5;No;Si;No;No;No;No;Si;No;13.760435;-89.597105;625;48.4;Si;Si;Si;Si;No;No;28;77;0.35464;0.928067
2;Hombre;0.7;625;5;No;Si;No;No;No;No;Si;No;13.479195;-88.56125;806.851074;0;Si;Si;Si;Si;Si;Si;30;131;0.90816;4.480673
2;Mujer;0.7;400;4;No;Si;No;No;No;No;No;No;13.533234;-88.944115;141.021729;20;Si;Si;Si;Si;Si;Si;24;96;0.23584;1.87
2;Hombre;0.4;350;5;No;Si;No;No;No;No;Si;No;13.469975;-88.382864;562.480347;0;No;Si;Si;Si;Si;Si;21;100;0.30976;1.99
2;Mujer;0.35;200;5;No;Si;No;No;No;No;No;No;13.602224;-88.953307;531.007202;50;Si;Si;Si;Si;Si;No;25;12;0.2684;2.3
2;Mujer;0.45;400;4;No;No;Si;No;No;Si;No;No;13.722202;-88.228995;981.447999;0;Si;Si;Si;Si;Si;Si;20;128;0.17688;1.958
2;Hombre;1;600;4.5;No;Si;No;No;No;Si;No;No;13.528922;-88.445809;562.017334;83.3;Si;Si;Si;Si;Si;No;22;58;0.16016;4.73
2;Mujer;0.32;200;4;No;No;No;No;Si;Si;No;No;13.752604;-88.21242;1068;0;Si;Si;Si;Si;Si;Si;26;10;0.01056;0.11
2;Mujer;0.7;600;6;No;Si;No;No;No;No;No;No;13.805852;-89.732344;675;0;Si;No;No;Si;Si;No;24;122;1.94656;7.920926
2;Hombre;0.4;150;4;No;No;No;No;Si;Si;No;No;13.759592;-88.177396;820;0;Si;Si;Si;Si;Si;Si;25;100;0.1056;1.364
2;Hombre;4;1827;4.6;Si;No;No;Si;No;No;No;Si;13.739763;-90.081807;6.86441;100;Si;Si;Si;Si;No;No;28;61;5.79216;24.583613
2;Hombre;1.4;1100;4;Si;No;No;Si;No;No;No;Si;13.34157;-88.72979;24;100;Si;Si;Si;Si;Si;Si;26;91;1.53472;12.4
2;Hombre;0.09;70;5;No;Si;No;No;No;No;No;No;13.512574;-88.434313;673.151367;0;Si;Si;No;Si;Si;Si;26;90;0.35464;1.997564
2;Hombre;0.35;350;5;No;Si;No;No;No;No;Si;No;13.487567;-88.490449;1210.66516;100;Si;Si;No;Si;Si;Si;22;98;0.50424;2.700084
2;Mujer;1.58;1125;5;Si;No;No;No;No;Si;No;No;13.844843;-89.376432;439.518555;100;Si;No;Si;Si;Si;No;25;14;2.7016;12.548319
2;Hombre;2.8;1800;6;No;Si;No;No;No;Si;Si;No;13.414661;-88.505631;379;0;Si;Si;Si;No;Si;Si;27;83;0.30536;13.23
2;Hombre;0.09;100;5;No;No;No;No;Si;Si;No;No;13.844699;-88.224006;403.694458;0;Si;Si;Si;Si;Si;Si;25;110;0.21736;1.716
2;Hombre;0.4;400;5.8;No;Si;No;No;No;Si;No;No;13.559301;-88.390322;371.607666;12.5;Si;Si;No;No;Si;Si;23;42;0.13552;0.8
2;Hombre;4.2;2000;7;No;Si;No;No;No;Si;No;No;13.455366;-88.559089;620.978271;0;Si;Si;No;Si;Si;No;20;51;0.44176;16.9
2;Hombre;1.7;1700;5;Si;Si;No;No;No;Si;No;No;13.702324;-89.710528;213.509888;0;Si;Si;Si;Si;Si;No;20;134;2.91808;13.646471
2;Mujer;0.21;200;5;No;Si;No;No;No;Si;No;No;13.525728;-88.447384;588.463498;0;Si;Si;Si;Si;Si;Si;23;134;0.22;1.3
2;Hombre;0.24;150;3;No;Si;No;No;No;No;No;No;13.420418;-88.394844;315.767212;100;Si;Si;Si;No;Si;Si;28;45;0.14432;1.4
2;Mujer;0.32;243;5;No;No;Si;No;No;Si;No;No;13.709652;-89.843465;208.101562;0;Si;Si;Si;Si;No;No;27;15;0.44176;1.836723
2;Hombre;1.4;1000;5;Si;No;No;No;No;Si;No;No;13.597725;-88.605011;16.472229;100;Si;Si;Si;Si;Si;Si;21;112;0.70752;8.884286
2;Hombre;0.76;518;5.1;No;No;No;No;No;Si;No;No;13.773555;-89.94009;331.276733;0;Si;Si;Si;Si;No;No;24;124;0.36168;1.678656
2;Hombre;0.38;281;5;No;Si;No;No;No;Si;No;No;13.808194;-90.01315;700;0;No;Si;Si;Si;Si;No;27;33;0.27808;1.332017
2;Hombre;4.03;2800;4;No;Si;No;No;No;Si;No;No;13.825891;-89.85355;955.314941;0;Si;Si;Si;Si;Si;No;22;75;1.9008;7.799831
2;Hombre;0.7;562;6;No;Si;No;No;No;No;No;No;13.750092;-89.723864;360.439087;0;Si;Si;Si;Si;Si;No;29;127;0.54472;2.365462
2;Hombre;0.57;510;6;Si;No;No;No;No;Si;Si;No;13.654829;-89.708064;140.650208;0;Si;Si;Si;Si;Si;No;22;40;1.33936;11.9179
2;Hombre;0.79;729;5;No;No;Si;No;No;Si;No;No;13.631183;-89.865572;12;0;Si;Si;Si;Si;No;No;29;2;1.05248;4.316807
2;Hombre;5;5000;5.6;Si;No;No;No;No;Si;Si;No;13.709582;-89.662991;465;44;Si;Si;Si;Si;No;No;30;33;7.12448;32.733698
2;Hombre;3.51;2446;5;No;Si;No;No;No;No;Si;No;13.760388;-89.680537;473.776855;0;Si;Si;Si;Si;No;Si;21;132;9.00592;22.443697
2;Hombre;0.22;250;4;No;No;No;No;No;Si;No;No;13.866189;-88.152657;384;0;Si;Si;Si;No;Si;Si;21;73;0.176;1.294118
2;Hombre;1.8;2000;5;No;No;No;No;No;Si;No;No;13.93983;-88.181137;774;0;Si;Si;Si;Si;Si;Si;23;99;1.19504;9.504201
2;Hombre;0.7;383;5;No;Si;No;No;No;Si;No;No;13.913764;-89.818643;700;100;Si;Si;Si;Si;Si;No;30;102;0.07392;0.258822
2;Hombre;5.6;3200;6.2;No;Si;No;No;No;Si;No;No;13.505293;-88.554866;812;14.1;Si;Si;Si;No;Si;Si;29;19;0.5016;19.82
2;Mujer;0.35;350;4;No;Si;No;No;No;Si;No;No;13.75924;-89.77388;489;0;Si;Si;Si;Si;No;No;24;138;0.5324;1.373613
2;Mujer;0.7;420;6;No;Si;No;No;No;No;Si;No;13.460684;-88.536209;100;0;Si;Si;No;Si;Si;No;23;148;0.16544;3.36
2;Hombre;2.2;1950;4;No;Si;No;No;No;No;Si;No;13.477466;-88.563325;759.198853;0;Si;Si;No;Si;Si;Si;29;128;2.65232;14.84815
2;Hombre;0.43;360;5;No;Si;No;No;No;No;No;No;13.471223;-88.369012;737.946045;0;Si;Si;Si;Si;Si;Si;20;131;0.22264;2.156
2;Mujer;0.25;256;6;Si;No;No;No;No;Si;Si;No;13.651876;-89.756647;115;0;Si;Si;Si;Si;Si;No;29;75;1.04984;4.293698
2;Hombre;0.7;600;4;No;No;No;No;No;Si;No;No;13.794;-88.2773;804.04;100;Si;Si;Si;No;Si;Si;27;81;0.25784;1.201681
2;Hombre;0.3;300;5;No;Si;No;No;No;No;No;No;13.487173;-88.380892;654.955078;0;Si;Si;Si;Si;Si;No;25;0;0.2376;1.4
2;Hombre;4;4252;4.2;No;No;No;No;No;Si;No;No;13.748683;-89.870147;330.324158;0;Si;Si;Si;Si;No;No;30;116;0.902;4.058908
2;Hombre;0.7;400;4.5;No;Si;No;No;No;No;No;No;13.502399;-88.437816;787;50;Si;Si;Si;Si;Si;Si;22;24;0.12848;3.36
2;Hombre;0.84;700;4;No;Si;No;No;No;No;Si;No;13.51172;-89.35612;1118;0;Si;Si;Si;Si;Si;No;24;65;0.10824;0.366051
2;Hombre;0.7;600;5;No;Si;No;No;No;Si;No;No;13.523764;-88.431589;575.38623;5;Si;Si;Si;Si;No;Si;29;119;0.88352;4.498992
2;Hombre;0.96;800;4;No;Si;No;No;No;No;Si;No;13.88207;-89.5656538;979;0;Si;Si;Si;Si;Si;No;23;68;0.11528;0.30689
2;Hombre;5;3600;4.9;No;No;No;No;Si;Si;No;No;13.756336;-88.213509;1142;4.2;Si;Si;Si;Si;Si;Si;30;44;1.782;14.142858
2;Hombre;1.43;1000;4.8;No;No;No;No;Si;Si;No;No;13.260368;-88.25034;650.656494;20;Si;Si;Si;Si;No;Si;27;121;1.25136;8.55
2;Hombre;0.52;425;5.8;No;Si;No;No;No;Si;Si;No;13.3419;-88.402;77.2046;0;Si;Si;Si;No;Si;Si;20;36;0.11264;3.38
2;Mujer;0.48;304;5;No;Si;No;No;No;Si;No;No;13.617013;-89.354701;879.858643;0;Si;Si;Si;No;Si;No;29;69;1.07184;3.10311
2;Hombre;0.49;345;6;Si;No;Si;No;No;Si;No;No;13.623107;-89.750779;90.738281;0;Si;Si;Si;Si;No;No;25;6;2.904;7.267395
2;Hombre;2.1;1300;5;No;Si;No;No;No;No;Si;No;13.600173;-88.876348;963.372314;0;Si;Si;Si;Si;Si;No;21;42;1.3112;7.8
2;Hombre;0.09;100;4.5;No;Si;No;No;No;No;Si;No;13.408823;-88.209919;141.72583;50;Si;Si;Si;Si;Si;Si;28;49;0.02816;0.352
2;Hombre;0.7;600;4;No;No;No;No;No;No;No;No;13.778836;-89.736049;547.126064;0;Si;No;Si;Si;Si;No;21;64;0.08448;0.465882
2;Hombre;0.45;400;4;No;No;Si;No;No;Si;No;No;13.722441;-88.228653;945.350343;0;Si;Si;Si;Si;Si;Si;24;135;0.38808;3.344
2;Hombre;0.7;600;5;No;Si;No;No;No;Si;No;No;13.518256;-88.378569;455.69574;0;Si;Si;Si;No;Si;Si;24;26;0.41712;2.52
2;Hombre;1.75;1635;3;No;No;Si;No;No;No;No;No;13.592303;-89.460572;560;0;Si;Si;Si;Si;Si;No;29;128;4.87168;25.031008
2;Hombre;1.79;973;6;No;Si;No;No;No;Si;No;No;13.679755;-89.539561;570.179565;0;Si;Si;Si;Si;No;No;30;86;0.60808;1.060251
2;Hombre;4;4300;5;No;No;No;No;Si;Si;No;No;13.477734;-89.193186;28.170532;0;Si;Si;Si;Si;No;No;24;106;0.58872;1.94395
2;Hombre;2.54;760;5;No;No;Si;No;No;Si;No;No;13.709726;-89.844791;180.112061;0;Si;Si;No;Si;No;No;24;123;1.21;4.791008
2;Mujer;0.25;100;5;No;No;Si;No;No;Si;No;No;13.742342;-88.158681;847.91813;0;Si;Si;Si;Si;Si;Si;21;68;0.0308;0.506
2;Mujer;0.34;343;6;No;Si;No;No;No;No;No;No;13.787449;-89.707633;592.327515;0;Si;No;No;Si;Si;No;25;119;0.49192;2.03084
