Sexo_productor;Area_Ha;Cantidad_plantas_patron;Cantidad_plantas_injerto;Edad_plantas_patron;Edad_plantas_injerto;Densidad_plantas_Ha;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_injertacion;Injertacion;Aplica_poda;Maneja_sombra;Fertilizacion_organica;Fertilizacion_quimica;Plagas_enfermedades;AT;Perdidas_qq;Produccion_qq
0;0.23;100.0;50.0;5.0;2.0;652.17;0;1;1;0;0;1;1;0;13.410576;-88.202399;122.047729;33.33;1;1;1;0;1;1;1;0.10296;0.52
1;0.53;500.0;0.0;6.0;;943.40;0;0;0;0;1;1;0;0;13.7873;-88.2696;913.433;0.00;0;1;1;1;0;1;1;0.75328;3.78
0;1;200.0;350.0;11.0;6.0;550.00;0;0;0;0;0;1;0;0;13.398859;-88.611874;126.378418;63.64;1;1;1;1;1;1;1;0.16984;2.72
0;0.94;422.0;0.0;6.0;;448.94;0;1;0;0;0;0;0;0;13.79195;-89.707051;655;0.00;0;1;1;1;1;1;0;0.45584;3.1416
1;1.5;1500.0;0.0;6.0;;1000.00;0;1;0;0;0;1;0;0;13.5077778;-88.3275;705;0.00;0;1;1;1;1;1;1;2.46752;12.35
0;0.6;300.0;0.0;4.0;;500.00;0;1;0;0;0;0;0;0;13.495065;-88.392646;608;0.00;0;0;0;0;0;1;1;0.814;4.45
0;0.35;250.0;0.0;6.0;;714.29;0;1;0;0;0;0;0;0;13.480844;-88.392052;686;0.00;0;1;1;0;0;1;1;0.5236;2.85
1;0.4;350.0;0.0;4.0;;875.00;0;1;0;0;0;0;0;0;13.467703;-88.378699;539.912493;0.00;0;1;1;1;1;1;1;0.3608;2.03
0;0.44;117.0;60.0;5.0;4.0;402.27;0;1;0;0;0;0;0;0;13.772129;-89.710726;450;33.90;1;1;0;1;1;1;0;0.17864;1.06312
0;0.5;300.0;0.0;4.0;;600.00;0;0;1;0;0;1;0;0;13.722698;-88.227379;949.463746;0.00;0;1;1;1;1;1;1;0.65296;2.86
0;2.28;788.0;0.0;6.0;;345.61;0;1;0;0;0;1;1;0;13.721429;-89.56596;510.422424;0.00;0;1;0;1;1;1;0;0.4928;2.19648
1;0.3;300.0;0.0;5.0;;1000.00;0;1;0;0;0;0;0;0;13.4850867;-88.3734482;678;0.00;0;1;1;0;0;1;1;0.7084;3.85
0;0.8;758.0;0.0;6.0;;947.50;0;1;0;0;0;1;0;0;13.806508;-89.919979;516.490479;0.00;0;0;1;1;1;0;0;0.15048;0.9548
0;1;600.0;0.0;5.0;;600.00;0;0;0;0;0;1;0;0;13.713575;-88.272822;785.30896;0.00;0;1;0;1;1;1;1;0.96272;4.83
1;0.4;300.0;100.0;6.0;5.0;1000.00;0;0;0;0;0;1;0;0;13.335921;-88.641442;4.138977;25.00;1;1;1;1;1;0;1;1.06392;6.23
0;1.5;1200.0;0.0;6.0;;800.00;0;0;0;0;1;1;0;0;13.795;-88.2657;915.841;0.00;0;1;1;1;1;0;1;2.63296;9.55
0;0.5;350.0;50.0;4.0;3.0;800.00;0;0;0;0;0;1;0;0;13.71477;-88.21384;825.310182;12.50;1;1;1;1;1;1;1;0.08272;0.33
0;0.7;500.0;0.0;6.0;;714.29;0;1;0;0;0;0;1;0;13.477765;-88.555575;894.900269;0.00;0;1;1;1;1;0;1;0.11176;0.49456
0;1;1075.0;0.0;4.6;;1075.00;0;1;0;0;0;0;0;0;13.747345;-89.714945;366;0.00;0;1;0;1;1;1;0;0.22;0.90992
0;0.84;200.0;0.0;6.0;;238.10;0;1;0;0;0;0;0;0;13.58731;-88.957378;469;0.00;0;1;1;1;1;1;1;0.17424;2.05
0;3.29;1600.0;1536.0;3.0;5.0;953.19;0;1;0;0;0;1;0;0;13.688457;-89.577867;637.294312;48.98;1;1;0;1;1;0;0;0.39776;1.7644
0;6.3;3575.0;0.0;5.0;;567.46;0;1;0;0;0;0;0;0;13.526692;-88.450596;555.040283;0.00;0;1;0;0;1;1;1;2.44464;12.43088
1;1.5;1750.0;0.0;4.0;;1166.67;1;0;0;0;0;1;1;0;13.682687;-89.686839;202.468628;0.00;0;1;1;1;1;0;1;0.87208;3.87
0;0.4;296.0;0.0;6.0;;740.00;1;0;0;1;0;0;0;1;13.733903;-90.078995;16.015991;0.00;0;0;1;1;1;0;0;0.12672;0.73304
1;0.7;150.0;300.0;7.0;6.0;642.86;0;0;0;0;0;1;0;0;13.469357;-88.674238;8.458252;66.67;1;1;1;1;0;1;1;0.12848;1.95
0;8;8000.0;300.0;4.0;4.0;1037.50;0;0;0;0;1;1;0;0;13.794946;-88.246385;1015.81921;3.61;1;1;1;1;1;1;1;1.4916;8.58
1;2;900.0;500.0;6.4;4.2;700.00;0;1;0;0;0;1;0;0;13.620092;-88.821539;841.910156;35.71;1;1;1;1;1;1;1;0.69872;4.31
0;0.7;400.0;350.0;5.0;3.0;1071.43;1;1;0;0;0;1;0;0;13.741522;-89.486319;544.440186;46.67;1;1;0;1;1;0;0;0.64416;2.4948
0;2.1;500.0;0.0;4.0;;238.10;0;1;0;0;0;0;1;0;13.882156;-89.565845;938.657959;0.00;0;1;0;1;1;1;0;0.31504;0.89936
0;2.79;405.0;1200.0;6.0;4.0;575.27;1;0;0;1;0;0;0;1;13.348814;-88.734671;12;74.77;1;;;;;;1;0.87736;8.75
0;0.7;415.0;0.0;7.0;;592.86;1;1;0;0;0;1;0;0;13.538318;-88.548695;445;0.00;0;;;;;;0;0.07656;1.69
0;0.6;500.0;0.0;6.0;;833.33;0;1;0;0;0;0;0;0;13.491465;-88.394265;653.117432;0.00;0;1;1;0;0;1;1;1.2584;6.75
1;1.7;300.0;900.0;7.0;5.0;705.88;0;1;0;0;0;0;0;0;13.619527;-88.928489;653.647461;75.00;1;1;1;1;1;1;1;0.27192;8.12
0;0.89;717.0;0.0;4.0;;805.62;0;0;0;0;0;1;0;0;13.923155;-89.831505;806;0.00;0;1;1;1;1;1;0;1.14928;5.93296
0;0.45;400.0;0.0;33.0;;888.89;0;1;0;0;0;0;0;0;13.6045;-88.9484;548;0.00;0;;;;;;1;0.53768;4.46
0;0.7;400.0;50.0;6.0;5.0;642.86;0;1;0;0;0;1;1;0;13.2104;-88.2856;144;11.11;1;1;1;1;1;1;1;0.07656;1.64
0;0.5;300.0;0.0;5.0;;600.00;0;0;0;0;1;1;0;0;13.760383;-88.209867;1256;0.00;0;0;1;1;1;1;1;0.352;1.65
0;1;900.0;0.0;5.0;;900.00;0;1;0;0;0;0;0;0;13.58051;-88.928335;562.5;0.00;0;1;1;1;1;1;1;0.15136;1.49
0;0.55;60.0;0.0;7.0;;109.09;0;1;0;0;0;0;0;0;13.6176;-88.9489;523;0.00;0;;;;;;1;0.19096;1.84
0;0.25;55.0;0.0;7.0;;220.00;0;1;0;0;0;0;1;0;13.4304;-88.5657;376;0.00;0;;;;;;0;0.06688;0.69
0;0.35;200.0;25.0;5.0;4.0;642.86;0;1;0;0;0;1;1;0;13.4196;-88.5494;399.229;11.11;1;1;0;1;0;1;1;0.08888;0.91
1;3;2800.0;0.0;6.0;;933.33;1;0;1;0;0;1;0;0;13.548689;-89.683493;-10.690186;0.00;0;1;1;1;1;1;0;1.98528;13.2264
0;2;2080.0;0.0;3.0;;1040.00;0;1;0;0;0;0;0;0;13.446955;-88.54123;728.710938;0.00;0;1;1;0;1;0;1;2.52296;12.89288
0;1.2;550.0;0.0;6.0;;458.33;0;0;0;1;0;1;0;1;13.277168;-88.34662;4.835388;0.00;0;1;1;1;0;1;0;0.19184;2.99
0;0.63;625.0;0.0;4.0;;992.06;0;1;0;0;0;1;0;0;13.758805;-89.775015;488.285156;0.00;0;1;1;1;1;1;0;0.17952;0.8184
0;0.45;300.0;0.0;6.0;;666.67;0;1;0;0;0;0;0;0;13.6069;-88.9621;437.39;0.00;0;;;;;;1;0.16104;1.43
1;0.21;150.0;0.0;6.0;;714.29;0;1;0;0;0;0;0;0;13.686019;-89.472706;750;0.00;0;1;0;0;1;1;0;0.08184;0.48048
1;0.84;500.0;200.0;6.0;4.0;833.33;0;1;0;0;0;0;0;0;13.487162;-88.385705;622.108887;28.57;1;1;1;1;1;1;1;0.4708;2.5
0;0.3;18.0;0.0;6.0;;60.00;0;1;0;0;0;1;0;0;13.621206;-88.817322;787.46875;0.00;0;;;;;;0;0.1188;0.9
0;0.6;600.0;0.0;4.0;;1000.00;0;0;0;0;0;1;0;0;13.794444;-88.17;772;0.00;0;1;1;1;1;1;1;0.27808;1.232
0;0.35;200.0;125.0;5.0;5.0;928.57;0;1;0;0;0;0;0;0;13.4764;-88.8789;35;38.46;1;;;;;;0;1.1748;8.25
0;1.75;1000.0;200.0;7.0;4.0;685.71;0;1;0;0;0;0;0;0;13.602132;-88.914881;751;16.67;1;1;1;1;1;1;1;0.11264;1.09
0;1.05;650.0;100.0;7.0;5.0;714.29;0;1;0;0;0;1;1;0;13.352474;-88.479141;147;13.33;1;1;0;0;0;1;1;0.08888;2.65
0;0.67;750.0;0.0;5.0;;1119.40;0;0;0;0;1;1;0;0;13.747468;-88.213157;1047.80908;0.00;0;1;1;1;1;1;1;0.1848;0.66
0;0.35;200.0;0.0;5.0;;571.43;0;1;0;0;0;0;0;0;13.4805;-88.8807;37;0.00;0;;;;;;0;1.56112;10.11
1;0.6;500.0;0.0;4.0;;833.33;0;0;0;0;1;1;0;0;13.747145;-88.196273;792.863525;0.00;0;1;1;1;1;1;1;0.59136;1.98
0;0.5;400.0;0.0;5.0;;800.00;0;1;0;0;0;1;0;0;13.523828;-88.333749;633.652588;0.00;0;0;0;0;1;1;1;0.04928;0.25
0;1;625.0;0.0;6.0;;625.00;0;0;0;0;0;1;1;0;13.6686;-88.7653;534.076;0.00;0;1;1;1;1;1;1;0.11264;2.71
0;0.18;200.0;0.0;5.0;;1111.11;0;0;0;0;1;1;0;0;13.962873;-88.182588;1087;0.00;0;1;1;1;0;1;0;0.0616;0.65
0;2.5;1500.0;0.0;5.0;;600.00;0;0;0;0;1;1;0;0;13.756747;-88.215442;1122.23938;0.00;0;1;1;1;1;1;1;1.84624;8.25
0;0.63;700.0;0.0;5.0;;1111.11;0;0;0;0;1;1;0;0;13.932775;-88.165709;871;0.00;0;1;1;1;0;1;1;0.8492;2.728
0;4.8;0.0;3000.0;;3.0;625.00;0;0;0;0;1;1;0;0;13.929566;-88.162905;834;100.00;1;1;1;1;0;1;1;2.28448;13.1472
0;0.18;200.0;0.0;5.0;;1111.11;0;1;0;0;0;1;1;0;13.446914;-88.234042;459.412659;0.00;0;1;1;1;1;1;1;0.35816;1.8
0;1.2;1200.0;0.0;6.0;;1000.00;1;1;0;0;0;1;0;0;13.6916;-89.7141;196.355;0.00;0;1;1;1;1;1;0;2.7984;10.94016
1;2.57;636.0;716.0;6.0;5.0;526.07;0;1;0;0;0;0;1;0;13.763972;-89.681803;518.181641;52.96;1;1;1;1;1;0;0;1.76176;5.62408
0;0.56;448.0;0.0;5.0;;800.00;0;0;0;0;0;1;0;0;13.628797;-89.581798;396.753845;0.00;0;1;0;1;1;0;0;0.396;2.65056
0;0.5;105.0;0.0;7.0;;210.00;0;0;0;0;0;1;0;0;13.3786;-88.5748;161.581;0.00;0;;;;;;0;0.07128;0.83
1;0.06;60.0;0.0;4.0;;1000.00;0;1;0;0;0;0;0;0;13.4643833;-88.2853721;880;0.00;0;;;;;;1;0.00968;0.05
0;0.5;140.0;0.0;5.0;;280.00;0;1;0;0;0;0;0;0;13.4903;-88.3901;662.099;0.00;0;1;1;0;0;1;1;0.3388;1.85
1;0.6;0.0;350.0;;5.0;583.33;1;1;0;0;0;1;0;0;13.741524;-89.486592;527.610352;100.00;1;1;0;1;1;0;0;0.48136;1.91664
0;27;50.0;4000.0;5.0;4.0;150.00;0;1;0;0;0;0;1;0;13.56779;-88.82171;817;98.77;1;1;1;1;1;1;0;1.18272;11.3
0;2;2000.0;0.0;6.0;;1000.00;0;1;0;0;0;0;1;0;13.5961;-88.8765;963.372;0.00;0;1;1;1;0;1;0;0.72512;4.9
1;0.5;0.0;310.0;;4.4;620.00;1;1;0;0;0;0;0;0;13.716376;-89.450941;681.325195;100.00;1;1;0;1;1;1;1;0.37928;1.81808
0;2.57;848.0;0.0;5.0;;329.96;1;1;0;0;0;0;1;0;13.742055;-89.630428;509;0.00;0;0;1;1;1;0;0;1.20384;2.96384
1;0.7;640.0;60.0;5.0;4.0;1000.00;0;1;0;0;0;0;0;0;13.483461;-88.383724;600.554199;8.57;1;1;1;0;1;1;1;0.6556;3.45
1;0.27;400.0;0.0;4.0;;1481.48;1;1;0;0;0;1;0;0;13.519345;-88.597479;379;0.00;0;1;0;0;1;1;1;0.28336;1.54264
1;1;750.0;50.0;4.0;3.0;800.00;0;0;0;0;1;1;0;0;13.732019;-88.206668;950.033447;6.25;1;1;1;1;1;1;1;0.61248;2.2
0;3;2800.0;0.0;6.0;;933.33;0;0;0;0;0;1;0;0;13.751419;-89.821933;361.180413;0.00;0;1;1;1;0;0;0;2.36016;12.97648
0;0.14;80.0;0.0;5.0;;571.43;1;0;0;0;0;1;0;0;13.610696;-89.625553;269.961121;0.00;0;1;1;1;1;1;0;0.13376;1.01288
0;2.09;100.0;75.0;5.0;4.0;83.73;1;1;0;0;0;0;0;0;13.435745;-88.96403;20.983093;42.86;1;1;1;1;1;1;1;0.06776;0.37
0;1;600.0;2400.0;5.0;5.0;3000.00;0;0;0;0;1;1;0;0;13.4592;-88.1715;779;80.00;1;0;0;1;1;1;1;5.76664;28.44
0;3;2000.0;1000.0;4.0;3.0;1000.00;0;1;0;0;0;1;0;0;13.227003;-88.626514;6.870804;33.33;1;1;1;1;1;0;1;2.30824;14.29
0;0.55;300.0;0.0;4.0;;545.45;0;1;0;0;0;0;1;0;13.88611;-89.56342;903;0.00;0;1;1;1;1;1;0;0.13288;0.3828
0;0.11;38.0;0.0;4.0;;345.45;0;1;0;0;0;0;0;0;13.772174;-89.711495;478.482788;0.00;0;1;0;1;0;1;0;0.0044;0.022
1;0.4;150.0;150.0;9.0;8.0;750.00;0;0;0;0;1;1;0;0;13.6919;-89.8058;141;50.00;1;1;1;1;1;1;0;0.77264;3.3528
1;0.98;929.0;0.0;3.5;;947.96;1;0;0;0;0;1;0;0;13.876058;-90.061397;103;0.00;0;1;1;1;1;0;0;0.10736;0.64328
0;0.7;600.0;100.0;7.0;5.0;1000.00;0;1;0;0;0;1;0;0;13.621374;-88.819032;799.061523;14.29;1;1;1;0;1;0;1;0.35288;2.26
0;9.83;7000.0;780.0;3.7;3.0;791.45;1;1;0;0;0;0;0;0;13.711689;-89.45606;777;10.03;1;1;0;0;1;1;1;1.22496;6.19168
1;0.5;270.0;30.0;5.0;3.0;600.00;0;1;0;0;0;0;0;0;13.498875;-88.309604;773.689941;10.00;1;1;1;0;1;1;1;0.41448;1.79
0;0.53;500.0;0.0;5.0;;943.40;0;0;0;0;1;1;0;0;13.962188;-88.18197;1082.84301;0.00;0;;;;;;0;0.09064;0.4
0;0.3;250.0;0.0;4.0;;833.33;0;1;0;0;0;0;0;0;13.478096;-88.404152;819.288574;0.00;0;1;1;0;1;1;1;0.3564;1.9
0;0.27;300.0;0.0;5.0;;1111.11;0;0;0;0;1;1;0;0;13.790025;-88.26569;916.14209;0.00;0;1;1;1;1;1;1;0.01936;0.1
0;1.63;729.0;0.0;4.0;;447.24;0;1;0;0;0;1;0;0;13.601236;-89.363047;834.951631;0.00;0;1;1;1;1;1;0;0.484;0.9592
0;2;1300.0;0.0;6.0;;650.00;0;0;0;0;1;1;0;0;13.804314;-88.191912;654;0.00;0;1;1;1;1;1;1;1.4784;3.844
0;0.36;250.0;150.0;6.0;4.0;1111.11;0;0;1;0;0;1;0;0;13.592012;-88.281658;190.957947;37.50;1;;;;;;1;0.08976;0.45
0;2.5;2200.0;300.0;8.0;8.0;1000.00;1;1;0;0;0;0;0;0;13.7347;-89.6742;378;12.00;1;1;1;1;0;0;1;2.72536;10.96
0;0.7;425.0;0.0;6.0;;607.14;0;1;0;0;0;0;1;0;13.6275;-88.8408;895.075;0.00;0;;;;;;0;0.34408;2.38
1;0.56;400.0;0.0;5.0;;714.29;0;1;0;0;0;0;0;0;13.774025;-89.715942;537;0.00;0;1;0;1;1;1;0;0.19624;0.74808
0;5.38;5000.0;0.0;4.0;;929.37;0;1;0;0;0;1;0;0;13.69666;-89.535199;696.904995;0.00;0;1;0;1;0;0;0;0.87648;3.77432
1;0.48;200.0;0.0;4.0;;416.67;0;0;0;0;0;1;0;0;13.715355;-88.2182;805.876832;0.00;0;1;1;1;1;1;1;0.05192;0.22
0;1.4;1400.0;0.0;5.0;;1000.00;1;1;0;0;0;1;0;0;13.693491;-89.713881;190.54834;0.00;0;1;1;1;1;1;0;0.60192;2.35488
0;0.4;400.0;0.0;5.0;;1000.00;0;1;0;0;0;0;1;0;13.49294;-88.417398;907.094482;0.00;0;1;1;0;1;1;1;0.4488;2.27
0;0.7;410.0;0.0;7.0;;585.71;0;1;0;0;0;1;0;0;13.522884;-88.563407;522;0.00;0;;;;;;1;0.08096;1.56
0;0.7;700.0;0.0;6.0;;1000.00;0;1;0;0;0;0;0;0;13.514146;-88.487394;1050.13427;0.00;0;1;1;1;1;1;1;0.18128;0.88176
0;1.6;0.0;1600.0;;6.0;1000.00;1;0;1;0;0;1;0;0;13.668878;-88.433046;92.4151;100.00;1;1;1;1;1;1;1;0.9196;5.01248
0;2.94;2200.0;300.0;7.0;5.0;850.34;0;1;0;0;0;0;0;0;13.591426;-88.940707;558;12.00;1;1;1;1;1;1;1;1.02432;6.52
0;0.7;778.0;0.0;6.0;;1111.43;0;0;1;0;0;0;0;0;13.679322;-89.840088;111.468994;0.00;0;0;1;1;1;1;0;0.15136;0.90376
1;0.8;600.0;200.0;5.0;5.0;1000.00;0;0;0;0;0;1;0;0;13.326857;-88.64824;13.272461;25.00;1;1;1;1;1;0;1;1.27336;6.49
0;0.7;500.0;0.0;5.0;;714.29;0;0;0;0;0;1;0;0;13.6897;-88.2782;801.069;0.00;0;0;1;0;1;1;1;0.78408;3.95
0;1.4;830.0;0.0;7.0;;592.86;0;1;0;0;0;0;1;0;13.464953;-88.529556;1075;0.00;0;;;;;;0;0.08888;2.55
1;0.53;475.0;0.0;6.0;;896.23;1;0;1;0;0;0;0;0;13.706048;-89.979002;4.712219;0.00;0;0;1;1;1;1;0;0.25784;1.62008
0;0.3;280.0;0.0;5.0;;933.33;0;1;0;0;0;0;0;0;13.5141;-88.8587;255;0.00;0;;;;;;0;0.8536;6.3
0;2.1;150.0;670.0;3.0;4.0;390.48;0;1;0;0;0;0;0;0;13.485304;-88.8798669;53;81.71;1;1;1;1;1;1;1;1.35608;9.65
0;1.4;0.0;800.0;;4.0;571.43;1;0;0;1;0;0;0;1;13.34046;-88.76921;7;100.00;1;1;1;1;1;1;1;0.83248;6.7
1;0.7;320.0;80.0;5.0;4.0;571.43;0;1;0;0;0;0;0;0;13.52585;-88.953578;148;20.00;1;1;1;1;1;1;1;0.0572;0.38
0;5.95;2000.0;0.0;3.6;;336.13;0;1;0;0;0;1;0;0;13.988457;-89.550135;680;0.00;0;1;0;1;1;1;0;1.45552;4.23984
1;4.56;2200.0;0.0;3.7;;482.46;0;0;1;0;0;1;0;0;14.3504;-89.38608;624;0.00;0;1;0;1;1;1;0;0.0924;0.2596
0;0.5;300.0;0.0;4.0;;600.00;0;0;0;0;1;1;0;0;13.4527;-88.914;787;0.00;0;1;1;1;1;1;1;0.17072;0.946
0;0.13;100.0;0.0;5.0;;769.23;0;1;0;0;0;0;1;0;13.499006;-88.400958;671.531982;0.00;0;1;1;1;0;1;1;0.4004;2.95
0;1;0.0;900.0;;4.0;900.00;1;0;0;1;0;0;0;1;13.38695;-88.75637;11;100.00;1;1;1;1;1;1;0;0.858;6.98
0;1.4;1000.0;0.0;6.0;;714.29;0;0;0;0;0;1;0;0;13.503992;-88.670159;31;0.00;0;1;1;1;0;1;1;0.13904;2.64
0;5.5;0.0;4000.0;;5.0;727.27;1;0;0;0;0;0;0;0;13.728566;-89.658786;387.088745;100.00;1;1;1;1;0;0;0;1.77936;6.85
0;1.08;800.0;400.0;4.8;4.0;1111.11;0;0;0;0;1;1;0;0;13.81088;-88.18896;664;33.33;1;1;1;1;1;1;1;2.61976;13.2
0;0.5;346.0;0.0;5.0;;692.00;0;1;0;0;0;0;0;0;13.74119;-89.723099;350.240479;0.00;0;1;1;1;1;1;0;0.19184;1.24784
0;0.35;250.0;0.0;4.0;;714.29;1;0;1;0;0;1;0;0;13.623124;-89.750768;92.736694;0.00;0;1;1;1;1;1;0;0.48576;3.57456
0;0.6;200.0;0.0;5.0;;333.33;0;1;0;0;0;0;1;0;13.502095;-88.402474;652.749634;0.00;0;1;1;0;1;1;1;0.2904;2.15
0;2.1;198.0;800.0;5.0;4.0;475.24;0;1;0;0;0;0;0;0;13.479598;-88.879375;28;80.16;1;1;1;1;1;1;1;1.122;6.9
0;1.06;965.0;0.0;6.0;;910.38;0;1;0;0;0;0;0;0;13.817003;-89.870753;780.970459;0.00;0;1;0;1;1;1;0;2.55992;3.43784
1;2.1;900.0;300.0;5.0;4.0;571.43;0;1;0;0;0;1;0;0;13.5063;-88.5569;771.57;25.00;1;1;0;1;0;1;1;0.17512;5.35
1;0.3;270.0;30.0;4.0;4.0;1000.00;0;0;0;0;1;1;0;0;13.520598;-88.350642;476.040375;10.00;1;1;1;1;1;1;1;0.462;2.32
0;1.3;25.0;700.0;6.0;5.0;557.69;0;0;0;0;1;1;0;0;13.33076;-88.379558;51;96.55;1;1;1;1;0;1;1;0.23408;3.6
0;1;800.0;0.0;6.0;;800.00;0;0;0;0;1;1;0;0;13.282811;-88.454914;8.531799;0.00;0;1;1;1;0;0;1;0.36432;2.45
0;0.35;290.0;0.0;4.0;;828.57;0;1;0;0;0;0;0;0;13.5082;-88.317;653.47;0.00;0;1;1;1;1;1;1;0.05016;0.25
0;0.4;400.0;0.0;6.0;;1000.00;0;0;0;1;0;0;0;1;13.219;-88.5147;-4.40543;0.00;0;;;;;;1;0.2596;1.39
0;1;700.0;0.0;5.0;;700.00;0;1;0;0;0;0;0;0;13.618626;-88.933401;606;0.00;0;1;1;1;1;1;1;0.10032;0.85
1;0.4;300.0;0.0;5.0;;750.00;0;1;0;0;0;1;0;0;13.3203;-88.2552;525;0.00;0;1;1;0;0;1;1;0.40392;2.3
0;0.25;50.0;0.0;7.0;;200.00;0;1;0;0;0;1;0;0;13.4125;-88.5736;269.208;0.00;0;;;;;;0;0.05984;0.65
0;0.39;338.0;0.0;6.0;;866.67;0;1;0;0;0;0;0;0;13.802134;-89.730056;640.886597;0.00;0;1;0;1;1;1;0;0.46728;1.678
0;0.25;100.0;0.0;4.0;;400.00;0;1;0;0;0;1;0;0;13.524;-88.4439;568.739;0.00;0;0;0;0;0;1;1;0.8052;4.45
0;0.28;318.0;0.0;4.0;;1135.71;0;0;0;0;1;1;0;0;13.793297;-88.231046;1057.82788;0.00;0;1;0;1;1;1;1;0.15312;0.726
1;0.62;0.0;461.0;;5.0;743.55;0;0;0;0;0;1;0;0;13.964076;-89.856594;695.906494;100.00;1;1;1;1;1;1;0;0.76912;4.12808
0;0.27;300.0;0.0;6.0;;1111.11;0;0;0;0;0;1;0;0;13.4621;-88.1659;809;0.00;0;1;1;1;1;1;1;0.31416;1.58
0;0.1;50.0;0.0;6.0;;500.00;0;1;0;0;0;0;0;0;13.665801;-88.906838;550.522217;0.00;0;;;;;;1;0.0176;0.23
0;2.19;2240.0;0.0;5.0;;1022.83;0;1;0;0;0;1;0;0;13.781926;-89.799352;611.135742;0.00;0;1;0;0;1;1;0;0.20768;0.76824
0;1.4;900.0;50.0;6.0;4.0;678.57;0;0;0;0;1;1;0;0;13.679311;-88.772345;537;5.26;1;1;1;1;1;0;1;0.51392;3.04
0;1.7;1300.0;0.0;5.0;;764.71;0;1;0;0;0;0;1;0;13.5846;-88.8769;919;0.00;0;;;;;;0;0.8184;5.88
0;0.7;500.0;250.0;6.0;4.0;1071.43;0;1;0;0;0;0;0;0;13.657446;-88.881716;738.147339;33.33;1;1;1;1;1;1;1;0.4884;3.11
0;1.35;750.0;0.0;6.0;;555.56;1;0;0;0;0;1;0;0;13.6116;-88.6275;190;0.00;0;1;1;1;1;1;1;0.08976;3.2
1;0.16;200.0;0.0;3.0;;1250.00;0;0;0;0;1;1;0;0;13.793791;-88.230979;1050.5592;0.00;0;1;0;1;1;1;1;0.29568;1.914
1;0.35;230.0;0.0;6.0;;657.14;0;0;0;0;1;1;0;0;13.503852;-88.533295;940;0.00;0;1;1;1;0;1;1;0.0264;0.12496
0;24.15;1000.0;5700.0;6.0;3.0;277.43;0;0;0;0;0;1;0;0;13.632424;-89.531419;676;85.07;1;1;0;1;1;0;0;1.97208;9.48112
0;0.7;425.0;0.0;6.0;;607.14;0;1;0;0;0;0;1;0;13.471648;-88.530438;1281;0.00;0;1;1;1;0;1;1;0.06776;1.69
0;1.4;0.0;900.0;;4.0;642.86;1;0;0;1;0;0;0;1;13.3837;-88.75474;17;100.00;1;1;1;1;1;1;1;1.26016;11.95
0;0.4;380.0;20.0;6.0;4.0;1000.00;0;1;0;0;0;0;0;0;13.481667;-88.409444;887;5.00;1;1;1;1;0;1;1;0.4796;2.59
0;0.7;375.0;325.0;6.0;5.0;1000.00;1;1;0;1;0;0;0;1;13.293518;-88.566062;7.256409;46.43;1;1;1;1;1;0;1;0.96272;5.0704
0;0.1;100.0;0.0;6.0;;1000.00;0;1;0;0;0;0;0;0;13.6582;-88.8039;447.878;0.00;0;;;;;;0;0.08888;0.63
1;0.7;300.0;0.0;6.0;;428.57;0;0;0;1;0;1;0;1;13.2885;-88.3606;24;0.00;0;1;1;1;0;1;0;0.16544;2.05
0;1;350.0;300.0;6.0;5.0;650.00;0;0;0;0;0;0;1;0;13.678932;-88.766106;492.052734;46.15;1;1;1;1;1;1;1;0.30624;2.5
0;0.7;500.0;0.0;6.0;;714.29;0;1;0;0;0;1;0;0;13.40685;-88.578433;242.787659;0.00;0;1;1;0;0;1;0;0.08536;0.99
0;0.04;50.0;0.0;5.0;;1250.00;0;1;0;0;0;1;1;0;13.447422;-88.235929;485.740417;0.00;0;1;1;1;1;1;1;0.04928;0.25
0;0.5;400.0;0.0;5.0;;800.00;0;1;0;0;0;0;0;0;13.491999;-88.397833;705;0.00;0;1;1;0;1;1;1;0.792;4.45
0;1.4;1556.0;0.0;5.0;;1111.43;0;1;0;0;0;0;0;0;13.764951;-89.705913;429.647095;0.00;0;1;1;1;1;1;0;1.11584;6.69152
1;0.36;400.0;0.0;6.0;;1111.11;0;0;0;1;0;1;0;1;13.189169;-88.28268;10.740906;0.00;0;0;1;1;1;1;1;0.25168;0.99
0;0.65;90.0;10.0;7.0;5.0;153.85;0;1;0;0;0;0;0;0;13.615625;-88.940908;554.862061;10.00;1;1;1;1;0;1;1;0.12672;1.08
1;3.5;0.0;3500.0;;5.0;1000.00;0;1;0;0;0;0;0;0;13.303179;-88.584404;-1.106018;100.00;1;1;1;1;1;0;1;3.696;20.426
0;0.36;400.0;0.0;4.0;;1111.11;0;0;0;0;0;1;0;0;13.891444;-88.111381;735;0.00;0;1;1;1;0;1;1;0.18304;0.28
0;0.18;200.0;0.0;4.0;;1111.11;0;0;0;0;0;1;0;0;13.899715;-88.113931;828.249356;0.00;0;1;1;1;0;1;1;0.13816;0.25
0;0.5;612.0;0.0;7.0;;1224.00;0;1;0;0;0;0;1;0;13.760537;-89.661879;502;0.00;0;1;1;1;1;0;1;0.62128;2.046
