Fecha;Sexo productor;Area (Ha);Arboles_totales;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Perdidas (qq);Produccion efectiva (qq)
1;0;0.5;500;11;1;1;0;0;0;0;0;0;13.732154;-89.68216;366;0;1;1;1;0;0;0;1.0428;4.38
1;0;3.5;3100;21;0;1;0;0;0;0;1;0;13.760663;-89.655201;507;0;1;1;1;1;0;1;4.0172;12.81632
1;0;0.1;100;6;0;0;0;0;0;1;0;0;13.4757;-88.1013;137;0;1;1;1;1;1;1;0.10384;0.45
1;0;0.5;450;7;0;0;0;0;0;0;1;0;13.759549;-89.632617;571;0;1;1;1;1;0;0;0.61688;1.90168
1;1;0.7;700;5;0;0;1;0;0;1;1;0;14.13621;-89.639796;1008;0;1;0;1;1;1;0;1.61568;4.62
1;0;5.6;5000;6.4;0;0;0;0;0;1;0;0;13.983404;-89.517919;607;42;1;0;1;1;1;1;5.10928;15.44488
1;1;0.5;125;5;0;1;0;0;0;1;0;0;13.5191778;-88.360246;503;0;1;1;1;1;1;1;0.04048;0.21
1;0;1;325;4.9;0;1;0;0;0;0;0;0;13.4821097;-88.465495;895;7.69;1;1;1;1;1;1;0.10824;1.24
1;0;1;925;8;1;0;0;0;0;1;1;0;13.6758;-89.7111;194;0;1;1;1;1;1;0;0.4488;2.99904
1;0;4;3850;8;0;0;0;0;0;1;1;0;13.716707;-89.676256;316;22.08;1;1;1;1;0;0;2.71744;11.6
1;0;0.35;250;7;0;0;0;0;0;0;1;0;13.75141;-89.618802;548;0;1;1;1;1;0;0;0.81664;2.54408
1;0;0.35;200;5;1;0;1;0;0;0;0;0;13.7054892;-89.976293;8;0;1;1;1;1;0;0;0.17688;1.02256
1;0;0.7;700;5;0;0;0;0;0;1;0;0;13.8883915;-88.957444;390;0;1;1;1;1;1;0;0.6468;0.902
1;0;1;800;3.5;1;1;0;1;0;0;0;1;13.308282;-88.566122;28;0;1;1;0;0;0;1;0.2332;1.25
1;1;0.42;350;7;0;0;0;0;0;1;0;0;13.8880898;-88.111576;747;0;1;1;1;1;1;1;0.12936;2.086
1;0;0.07;70;6;0;0;0;0;0;1;0;0;13.7994365;-88.176011;944;0;1;1;1;1;1;1;0.176;0.5
1;0;0.7;750;8;0;0;0;0;0;0;1;0;13.76714;-89.639373;644;0;1;1;1;1;0;1;1.51096;4.64288
1;0;0.5;300;7;0;0;0;0;0;1;0;0;13.9511867;-89.742584;775;0;1;1;1;1;1;0;0.19536;1.6236
1;0;0.7;500;6;0;0;0;0;0;1;1;0;13.91907;-88.992978;257;0;1;1;1;1;1;0;0.6292;1.01024
1;0;1.4;1500;8;1;1;0;0;0;0;0;0;13.688156;-89.43955;910;0;1;0;0;1;1;1;3.09584;14.90632
1;0;0.35;250;5;0;1;0;0;0;0;0;0;13.7750633;-89.141336;527;0;1;1;1;1;1;0;0.2112;0.4796
1;0;1.4;900;7.7;0;1;0;0;0;0;0;0;13.494343;-88.442876;858;0;1;1;0;0;1;1;0.10472;4.04
1;0;2.1;1200;5.3;1;1;0;0;0;1;0;0;13.529087;-88.531897;556;16.67;1;1;1;1;1;1;0.09416;3.33
1;1;0.7;600;5;0;0;0;0;1;1;0;0;13.8986392;-88.963241;348;0;1;1;1;1;1;0;0.946;1.4608
1;0;1.5;275;15;0;1;0;0;0;0;0;0;13.6257742;-88.923713;616;0;1;1;1;1;1;1;0.23936;4.13
1;0;0.7;650;8;1;1;0;0;0;0;0;0;13.736436;-89.678;388;0;1;1;1;0;0;1;2.3452;8.03
1;1;0.5;150;5;0;1;0;0;0;0;0;0;13.4820895;-88.355541;888;0;1;1;1;1;1;1;0.08272;0.42
1;0;1;700;5.9;0;1;0;1;0;0;0;1;13.2771048;-88.424031;12;0;1;1;1;1;1;1;0.16544;3.04
1;0;0.7;700;6;0;1;0;0;0;0;1;0;13.7019152;-88.952112;672;0;1;1;1;1;0;1;0.45232;2.78048
1;0;1.2;1290;5;0;0;0;0;1;1;0;0;13.712295;-89.724821;224;100;1;0;1;1;0;1;1.36576;4.1668
1;0;1.4;650;6;1;1;0;0;0;0;1;0;13.443879;-89.186468;9;0;1;1;1;1;1;0;0.66;1.0824
1;0;0.7;750;4;0;0;1;0;0;1;0;0;13.9990122;-89.624166;706;93.33;1;1;1;1;1;0;0.59048;2.7676
1;0;4.19;4662;5.5;1;0;0;1;0;0;0;1;13.3428121;-88.76537;11;49.34;1;1;1;1;1;1;1.3156;16.85
1;0;1;600;4;0;0;0;0;1;1;0;0;13.4759;-88.1503;101;100;1;1;1;1;1;1;0.54296;2.86
1;0;0.35;350;5;0;0;0;0;0;1;1;0;13.85473;-88.942;535;0;1;1;1;1;1;0;0.704;0.7964
1;0;1.4;700;6;0;0;0;0;0;1;1;0;13.8553367;-88.9424;544;0;1;1;1;1;1;0;0.594;0.8976
1;0;1.4;900;5;0;0;0;0;0;1;0;0;13.8586584;-88.961333;532;0;1;1;1;1;1;0;0.616;1.0912
1;0;0.5;250;12;0;1;0;0;0;0;0;0;13.2022;-88.2148;390;0;0;1;0;1;1;1;0.10912;0.55
1;0;1;550;5;1;1;0;0;0;0;0;0;13.429588;-88.909435;28;0;1;1;1;1;1;0;1.07712;7.53
1;0;1.5;600;6;0;0;0;0;1;1;0;0;13.651274;-88.97704;706;0;1;1;1;0;1;1;0.28424;2.65
1;0;0.3;250;5;0;0;0;0;0;1;0;0;13.799264;-88.2799;874;0;0;1;1;0;1;1;0.29304;1.47
1;1;0.2;200;6;0;0;0;0;0;1;0;0;13.4813;-88.1017;146;0;1;1;1;0;1;1;0;0.08
1;1;0.5;400;5.8;0;0;0;1;0;1;0;1;13.3318756;-88.687538;9;25;1;1;1;0;0;1;0.39424;2.35
1;0;0.35;300;5;0;1;0;0;0;0;0;0;13.777191;-89.14259;539;0;1;1;1;1;1;0;0.4576;0.5808
1;1;1;500;7;0;0;0;0;0;1;0;0;13.38302354;-88.6546586;58;0;1;1;1;1;1;1;0.1188;2.09
1;0;0.3;300;12;0;1;0;0;0;1;0;0;13.5228;-88.4319;580;0;0;0;1;0;1;1;3.16712;4.5
1;1;0.5;400;4;1;1;0;1;0;0;0;1;13.296972;-88.552321;26;0;1;1;1;0;0;1;0.38104;2.2968
1;0;1;400;6;0;0;0;0;0;1;0;0;13.5414;-88.1013;256;0;1;1;1;0;1;1;0.17864;0.65
1;0;2;1800;8;1;1;0;0;0;0;0;0;13.687671;-89.436964;920;0;1;0;0;1;1;1;1.0912;5.59856
1;1;0.35;400;6;1;0;0;0;0;1;0;0;13.584613;-88.572157;29;0;1;1;1;1;1;1;0.40656;2.11024
1;0;2.1;1000;7;0;1;0;0;0;0;0;0;13.81502667;-89.09967499;553;0;1;1;1;1;1;0;1.5532;3.3396
1;0;0.7;500;5;0;1;0;0;0;0;0;0;13.7776497;-89.162414;492;0;1;1;1;1;1;0;0.4048;0.80432
1;1;0.3;300;5;0;0;0;0;0;1;0;0;13.7840352;-88.099312;520;0;1;1;1;1;1;1;0.1144;0.43
1;0;0.5;400;5;0;1;0;0;0;0;0;0;13.7432511;-88.945829;709;0;1;1;0;1;1;1;0.23056;1.59
1;1;0.4;125;14;0;1;0;0;0;1;0;0;13.5332934;-88.408855;509;0;1;1;0;1;1;1;0.38456;2.15
1;0;0.35;150;6;0;1;0;0;0;1;0;0;13.791061;-89.877045;477;0;1;0;1;1;1;0;0.32384;2.60792
1;0;0.06;60;6;0;0;0;0;0;1;0;0;13.9001862;-88.112952;825;0;1;1;1;1;1;1;0.0132;0.088
1;1;1;400;8;0;0;0;0;0;1;0;0;13.5876763;-88.452938;396;0;1;1;1;1;1;1;0.08008;1.23
1;0;0.7;250;7;0;0;0;0;1;1;0;0;13.7820707;-89.119029;610;0;1;1;1;1;1;0;1.2056;1.1792
1;0;3.06;2000;6;0;1;0;0;0;1;0;0;13.9117;-89.829;849;0;1;1;1;1;1;0;6.59736;31.10096
1;0;0.6;600;5;0;1;0;0;0;1;0;0;13.477103;-88.559569;812.713379;0;1;1;1;1;1;0;0.30888;1.42648
1;0;2.19;1400;6;0;1;0;0;0;1;0;0;13.9081;-89.8261;882;0;1;1;1;1;1;0;2.34168;10.46584
1;0;0.4;350;6;0;1;0;0;0;1;0;0;13.9115;-89.8296;858;0;1;1;1;1;1;0;0.07656;0.308
1;0;0.7;700;5;0;1;0;0;0;0;0;0;13.9392;-89.7368;854;0;1;1;1;1;1;0;0.47608;2.50008
1;0;0.7;400;5;0;1;0;0;0;0;0;0;13.9206;-89.7431;1081;0;1;1;1;1;1;0;0.30888;1.95976
1;0;1.17;800;6;0;1;0;0;0;0;0;0;13.9393;-89.7366;850;0;1;1;1;1;1;0;0.35288;1.73536
1;0;1.88;1600;6;0;1;0;0;0;1;0;0;13.952;-89.7535;792;0;1;1;1;1;1;0;0.19712;0.836
1;0;0.45;400;6;0;1;0;0;0;0;0;0;13.472511;-88.554775;844.755371;0;1;1;1;1;1;0;0.4048;2.30384
1;0;1.4;800;7;0;0;0;0;0;1;0;0;13.477184;-88.557883;838.891113;0;1;1;1;1;1;0;0.26136;1.13608
1;0;1.92;1600;5;0;1;0;0;0;1;0;0;13.947;-89.7549;778;0;1;1;1;1;1;0;0.1672;0.88792
1;0;4.75;3200;5;0;1;0;0;0;1;0;0;13.474195;-88.562206;745.705078;0;1;1;1;1;1;0;0.23936;1.45112
1;0;2.1;600;5;0;1;0;0;0;0;0;0;13.480453;-88.5546;923.788818;0;1;1;1;1;1;0;0.49984;2.99208
1;1;0.35;275;4;0;1;0;0;0;1;0;0;13.7855;-89.8738;458;0;1;0;1;1;1;0;0.176;1.78528
1;1;1.28;300;7;0;1;0;0;0;1;0;0;13.8022;-89.8831;624;0;1;0;1;1;1;0;0.20328;1.9288
1;0;0.92;100;7;0;1;0;0;0;1;0;0;13.8014;-89.8762;562;0;1;0;1;1;1;0;0.1144;0.81752
1;0;0.36;210;7;0;1;0;0;0;0;0;0;13.792;-89.8628;586;0;1;0;1;1;1;0;0.10296;0.67936
1;0;1.31;800;5;0;1;0;0;0;1;0;0;13.7977;-89.8781;552;0;1;0;1;1;1;0;3.96088;2.37
1;0;1.4;1200;7;0;0;0;0;1;1;0;0;13.9275;-89.8129;758;0;0;1;1;1;0;0;1.81192;9.56208
1;0;0.13;100;5;0;1;0;0;0;0;0;0;13.80113;-89.86276;624;0;1;0;1;1;1;0;0.24112;1.16648
1;0;1.58;1600;5;0;1;0;0;0;0;0;0;13.8066;-89.8619;693;0;1;1;1;1;1;0;0.39512;2.7392
1;0;0.7;380;5.6;0;1;0;0;0;1;0;0;13.7894;-89.8481;576;11.84;1;0;1;1;1;0;0.10648;1.0136
1;1;1;600;7;0;1;0;0;0;1;0;0;13.8067;-89.8786;601;0;1;0;1;1;1;0;0.09856;1.16472
1;0;0.7;600;7;0;1;0;0;0;0;0;0;13.814;-89.8703;768;0;1;1;1;1;1;0;0.3432;2.13888
1;1;1.31;1000;8;0;1;0;0;0;1;0;0;13.7827;-89.8502;631;0;1;1;1;1;1;0;0.54824;5.27512
1;0;3.12;2000;5;0;1;0;0;0;1;0;0;13.7999;-89.8777;545;0;1;1;1;1;1;0;0.71896;7.70448
1;0;1.4;1000;5;0;1;0;0;0;1;0;0;13.71254;-89.440208;537.973022;0;0;1;1;1;1;0;0.2816;1.79432
1;0;0.7;560;5;0;1;0;0;0;1;0;0;13.8214;-89.9454;635;0;0;1;1;1;1;0;0.15752;0.9768
1;0;0.35;300;5;0;1;0;0;0;1;0;0;13.8211;-89.9452;629;0;0;1;1;1;1;0;0.09504;0.52448
1;0;2.1;1400;5;0;1;0;0;0;1;0;0;13.8192;-89.9463;616;0;0;1;1;1;1;0;0.1232;0.82456
1;0;1.27;800;5;0;1;0;0;0;1;0;0;13.8215;-89.9481;660;0;0;1;1;1;1;0;0.11792;0.72776
1;0;0.5;600;5;0;1;0;0;0;1;0;0;13.760142;-89.730071;469;0;0;1;1;1;1;0;0.20328;1.37016
1;0;0.5;500;5;0;1;0;0;0;1;0;0;13.8138;-89.9584;459;0;0;1;1;1;1;0;0.12496;0.748
1;0;0.35;400;5;0;1;0;0;0;1;0;0;13.8094;-89.956;538;0;1;1;1;1;0;0;0.13376;0.83688
1;0;0.28;300;5;0;1;0;0;0;1;0;0;13.8165;-89.9724;292;0;0;1;1;1;1;0;0.06248;0.30712
1;0;0.4;400;5;0;1;0;0;0;1;0;0;13.747304;-89.727526;416.87793;0;1;1;1;1;1;0;0.05016;0.21912
1;0;0.35;150;5;0;1;0;0;0;1;0;0;13.8124;-89.9586;458;0;1;1;1;1;0;0;0.13992;0.89056
1;0;0.66;500;5;0;1;0;0;0;1;0;0;13.747552;-89.727462;408.569824;0;1;1;1;1;0;0;0.22352;1.41944
1;0;0.46;400;5;0;1;0;0;0;1;0;0;13.813;-89.9569;522;0;1;1;1;1;0;0;0.15488;1.00056
1;1;0.5;300;5;0;1;0;0;0;0;0;0;13.8088;-89.7984;948;0;1;0;1;1;1;0;0.2112;1.47056
1;0;0.35;350;8;0;1;0;0;0;0;0;0;13.8113;-89.7988;978;0;1;0;1;1;1;0;0.24376;1.25488
1;0;1.66;1000;5;0;1;0;0;0;0;0;0;13.8137;-89.8001;1012;0;1;0;1;1;1;0;3.02368;2.9568
1;0;0.69;400;5;0;1;0;0;0;0;0;0;13.8136;-89.7979;1015;0;1;0;1;1;1;0;0.25256;1.23992
1;1;0.65;400;4;0;1;0;0;0;0;0;0;13.8154;-89.7979;1030;0;1;0;1;1;1;0;0.26928;1.50328
1;1;0.44;288;8;0;1;0;0;0;0;0;0;13.8138;-89.7988;1018;0;1;0;0;1;1;0;0.27192;1.00736
1;0;0.49;300;5;0;1;0;0;0;0;0;0;13.8123;-89.8;983;0;1;1;1;1;1;0;0.12232;1.09976
1;0;1.26;1000;7;0;0;0;0;0;1;0;0;14.0077;-89.6999;687;100;1;0;1;1;1;1;1.936;5.53344
1;1;2.12;1600;7;0;0;0;0;0;1;0;0;14.0125;-89.7003;676;0;1;0;1;1;1;0;1.77848;5.07584
1;0;5;4600;4;0;1;0;0;0;0;1;0;13.8993;-89.5712;1064;0;1;0;1;1;1;0;4.95176;14.02368
1;0;5.03;3600;4.5;0;0;0;0;1;1;0;0;13.7293;-89.5007;640;0;1;0;1;1;0;0;0.9592;4.46072
1;1;0.35;250;5;1;1;0;0;0;1;0;0;13.7704;-89.4749;494;0;1;0;1;1;1;0;0.18216;0.6732
1;0;0.5;450;8;0;1;0;0;0;1;0;0;13.7469;-89.6111;555;0;1;1;1;0;0;1;1.20208;4.85
1;0;2.1;1550;4.2;0;1;0;0;0;1;0;0;13.7437;-89.525;600;41.94;1;0;1;0;0;0;0.75416;2.97616
1;0;2.1;1350;7.4;1;1;0;0;0;0;0;0;13.7411;-89.669;399;29.63;1;1;1;0;0;1;3.49712;14.38
1;0;1;925;7;0;1;0;0;0;0;1;0;13.7758;-89.6569;600;0;1;1;1;0;0;1;1.97824;6.11776
1;0;0.7;800;5;0;0;0;0;0;1;0;0;13.6967;-89.5371;700;0;1;0;1;1;0;0;0.37224;1.53296
1;0;1.5;1300;5;0;0;0;0;0;1;0;0;13.6759;-89.5517;590;0;1;0;1;0;1;0;0.34672;1.5576
1;0;3.5;3100;3;0;0;0;0;0;1;0;0;13.6795;-89.5505;588;0;1;1;1;1;0;0;1.6016;8.0784
1;0;0.35;400;5;0;0;0;0;0;1;0;0;13.6913;-89.5295;726;0;1;1;1;0;1;0;0.21648;0.93368
1;0;4.82;1800;4;0;0;0;0;0;1;0;0;13.6861;-89.5247;791;0;1;0;1;0;0;0;0.55352;2.15864
1;0;0.35;350;5;0;0;0;0;0;1;0;0;13.6815;-89.5367;663;0;1;0;1;0;0;0;0.1848;0.6424
1;0;0.35;275;5;0;0;0;0;0;1;0;0;13.6664;-89.5624;646;0;1;0;1;1;1;0;0.13992;0.594
1;0;4.2;2700;7;0;1;0;0;0;0;0;0;13.7976;-89.7758;709;0;1;1;1;1;1;0;6.95024;29.8672
1;0;2.26;1575;7;0;0;0;0;1;1;0;0;13.7856;-89.7664;711;0;1;1;1;1;1;0;1.98352;9.98536
1;0;1.71;1597;7;0;0;0;0;1;1;0;0;13.7752;-89.7682;644;0;1;1;1;1;1;0;3.66696;16.17176
1;0;2.27;1462;7;0;1;0;0;0;1;0;0;13.7755;-89.7711;650;0;1;1;1;1;1;0;3.2164;13.88992
1;0;0.7;625;6;0;1;0;0;0;0;0;0;13.7993;-89.782;759;0;1;1;1;1;1;0;1.21352;6.07464
1;0;1.4;800;6.1;0;1;0;0;0;0;1;0;13.46779;-88.545317;923;43.75;1;1;1;0;1;1;0.12408;3.5
1;0;4.89;4606;5.9;0;0;0;0;1;1;0;0;13.665129;-89.439548;1011.89025;0;1;0;0;1;1;1;6.5736;33.352
1;0;2.5;2000;5;0;0;0;0;1;1;0;0;13.75422;-88.209925;1025.59863;0;1;1;1;1;1;1;3.34136;17.38
1;1;1.5;780;5;0;1;0;0;0;0;1;0;13.429705;-88.562684;339.802673;48.72;1;1;1;1;1;1;0.11968;2.14
1;1;0.7;750;5;0;0;1;0;0;1;0;0;13.635396;-89.861346;2.651794;0;0;1;1;1;0;0;0.21032;1.83288
1;1;0.7;400;4;0;0;0;0;1;1;0;0;13.742267;-88.215063;971;0;1;1;1;1;1;1;0.79112;3.564
1;1;0.5;300;5;0;0;1;0;0;1;1;0;13.656;-88.693;378;0;1;1;0;0;0;1;0.14696;1.07
1;0;1.05;320;4.9;0;1;0;0;0;0;0;0;13.589253;-88.953141;447;37.5;1;1;1;1;1;0;0.1848;1.23
1;0;0.7;85;4.6;0;1;0;0;0;0;0;0;13.594306;-88.966777;352.835327;41.18;1;1;1;1;1;0;0.308;2.82
1;0;2.1;1200;6.3;0;1;0;0;0;0;1;0;13.50385;-88.519525;978;25;1;1;1;1;1;0;0.1276;4.85
1;0;0.2;200;4;0;1;0;0;0;0;0;0;13.452784;-88.303776;777.95485;0;1;1;1;1;1;1;0.02992;0.15
1;1;0.35;200;6;0;1;0;0;0;1;0;0;13.786291;-89.832472;627.541992;0;0;1;1;1;1;0;0.15048;0.85536
1;0;1.05;500;6.6;0;1;0;0;0;0;0;0;13.609161;-88.915679;718;20;1;1;1;1;1;1;0.15664;2.18
1;1;0.45;300;4;0;0;1;0;0;1;0;0;13.727181;-88.144726;632.787759;0;1;1;1;1;1;1;0.15928;0.484
1;0;0.2;200;6;0;0;0;0;0;1;0;0;13.437036;-88.682399;34.338257;0;1;1;1;0;0;1;0.4136;1.32
1;1;2.8;2000;4;0;0;0;0;0;1;0;0;13.423105;-88.642712;140.851196;75;1;0;1;1;1;1;0.17336;3.45
1;1;2.25;2500;4.9;0;0;0;0;1;1;0;0;13.78356;-88.266516;863.904785;8;1;1;1;1;1;1;3.60624;18.05
1;0;0.09;100;5;0;1;0;0;0;0;1;0;13.431652;-88.227812;363.639282;0;1;1;1;1;0;1;0.12936;0.65
1;0;1;1080;6;1;0;0;0;0;1;0;0;13.77131;-90.094228;3.672699;0;0;1;1;1;0;0;0.24816;1.57696
1;0;0.49;125;4;1;0;0;0;0;0;0;0;13.3822;-89.0621;14;0;1;1;1;1;1;0;0.066;0.41
1;1;0.3;300;4;0;1;0;0;0;0;0;0;13.478166;-88.376128;671.532488;0;1;1;0;0;1;1;0.64592;3.4
1;1;0.5;250;4.6;0;1;0;0;0;1;1;0;13.3944;-88.4973;292.261;20;1;1;1;1;1;1;0.04664;0.85
1;0;0.42;350;5.8;0;1;0;0;0;0;0;0;13.483074;-88.402101;811.579346;11.43;1;1;1;1;1;1;0.66528;3.5
1;1;0.45;280;5.4;0;1;0;0;0;0;0;0;13.600215;-88.958562;470.024597;32.14;1;1;1;1;1;1;0.2904;1.98
1;0;1;1000;4;0;0;0;0;0;1;0;0;13.82956;-89.44716;568.3;0;1;0;0;1;1;1;0.13112;0.57288
1;0;0.85;536;4;0;0;0;0;0;1;0;0;13.557254;-89.467314;492.89978;0;1;1;1;1;1;0;0.6556;1.5004
1;0;1;700;4;1;0;0;0;0;1;0;0;13.82338;-89.45343;533;100;1;0;0;1;1;1;0.64592;3.05888
1;0;0.35;350;5;0;1;0;0;0;1;0;0;13.510648;-88.330879;716.339355;8.57;1;1;1;1;0;1;0.14256;0.74
1;0;0.7;360;5.6;0;1;0;0;0;0;0;0;13.489654;-88.881726;132.518372;44.44;1;1;1;1;1;1;1.15016;8
1;0;1.2;1000;5;0;1;0;0;0;0;1;0;13.489283;-88.40789;757.248779;10;1;1;1;1;1;1;0.9504;5.1
1;0;0.99;1000;6;0;1;0;0;0;0;1;0;13.768624;-89.684552;529.891235;0;1;0;1;1;0;1;2.27304;3.53936
1;0;1.5;1500;5;1;1;0;1;0;0;0;1;13.297634;-88.564665;6.024231;20;0;1;0;0;0;1;3.02456;16.4096
1;0;0.35;300;5;0;1;0;0;0;1;0;0;13.5996;-88.7566;379.122;0;1;0;0;0;0;1;0.13464;1
1;0;2.1;1800;4.2;0;1;0;0;0;1;0;0;13.622105;-88.773509;417.611389;72.22;1;1;1;1;1;1;0.858;5.21
1;1;0.69;700;5;0;1;0;0;0;1;0;0;13.77869;-89.764573;613.472412;0;1;1;1;1;1;0;0.28336;2.17008
1;1;1.4;900;4;1;0;0;1;0;0;0;1;13.362228;-88.770385;-12.910645;100;1;1;1;1;1;1;1.05512;11.9
1;0;0.4;300;4;0;1;0;0;0;0;1;0;13.4813;-88.391;685.366;0;1;1;0;1;1;1;0.62656;3.45
1;0;0.4;400;4;1;0;1;0;0;1;0;0;13.623118;-89.750801;90.252502;0;1;1;1;1;1;0;0.66176;3.98464
1;1;0.35;200;5;0;1;0;0;0;1;1;0;13.2339;-88.2939;336;0;1;1;1;1;1;0;0.05632;0.78
1;0;0.25;125;5;0;1;0;0;0;1;0;0;13.774106;-89.814114;503.789612;0;1;0;1;1;1;0;0.0088;0.05896
1;0;3.72;4011;5;0;1;0;0;0;0;1;0;13.760435;-89.597105;625;48.39;1;1;1;1;0;0;0.15136;0.41976
1;0;0.7;625;4;0;1;0;0;0;0;1;0;13.479195;-88.56125;806.851074;0;1;1;1;1;1;1;0.29216;1.49392
1;1;0.7;400;4;0;1;0;0;0;0;0;0;13.533234;-88.944115;141.021729;20;1;1;1;1;1;1;0.07392;0.39
1;1;0.35;200;5;0;1;0;0;0;0;0;0;13.602224;-88.953307;531.007202;50;1;1;1;1;1;1;0.13024;1.34
1;1;0.45;400;4;0;0;1;0;0;1;0;0;13.722202;-88.228995;981.447999;0;1;1;1;1;1;1;0.22352;0.946
1;0;1.4;700;5;0;1;0;0;0;1;0;0;13.515886;-88.446471;638.583371;0;1;1;0;0;1;1;1.2628;6.85
1;0;1;600;4.5;0;1;0;0;0;1;0;0;13.528922;-88.445809;562.017334;83.33;1;1;1;0;1;0;0.14784;2.32
1;1;0.7;600;6;0;1;0;0;0;0;0;0;13.805852;-89.732344;675;0;1;0;1;1;1;0;0.69344;5.052
1;0;0.4;150;4;0;0;0;0;1;1;0;0;13.759592;-88.177396;820;0;1;1;1;1;1;1;0.05984;0.44
1;0;4;1827;4.6;1;0;0;1;0;0;0;1;13.739763;-90.081807;6.86441;100;0;1;1;0;0;0;2.13136;11.60984
1;0;1.4;1100;4;1;0;0;1;0;0;0;1;13.34157;-88.72979;24;100;1;1;1;1;1;1;1.0692;8.35
1;0;0.09;70;5;0;1;0;0;0;0;0;0;13.512574;-88.434313;673.151367;0;1;1;0;1;1;1;0.67056;3.55
1;1;1.58;1125;5;1;0;0;0;0;1;0;0;13.844843;-89.376432;439.518555;100;1;0;0;1;1;1;0.99;4.87432
1;0;2.8;1800;6;0;1;0;0;0;1;1;0;13.414661;-88.505631;379;0;1;1;1;1;1;1;0.19008;8.83
1;0;0.49;500;5;0;1;0;0;0;0;0;0;13.439872;-88.301279;818.55494;0;1;1;1;1;0;1;0.04224;0.22
1;0;0.4;400;5.8;0;1;0;0;0;1;0;0;13.559301;-88.390322;371.607666;12.5;1;1;1;1;1;1;0.5632;3.3
1;0;4.2;2000;7;0;1;0;0;0;1;0;0;13.455366;-88.559089;620.978271;0;0;1;1;1;1;0;0.24376;4.82
1;0;1.7;1700;5;1;1;0;0;0;1;0;0;13.702324;-89.710528;213.509888;0;1;1;1;1;1;0;1.39304;6.86048
1;1;0.21;200;5;0;1;0;0;0;1;0;0;13.525728;-88.447384;588.463498;0;1;1;0;1;1;1;0.286;1.72
1;0;0.18;20;6;0;0;0;0;0;1;0;0;13.830761;-88.160458;375.886414;0;1;1;1;0;1;1;0.04576;0.2
1;0;0.18;200;4;0;0;0;0;1;1;0;0;13.819345;-88.25862;771.823608;0;0;0;1;1;1;1;0.05456;0.22
1;0;0.24;150;3;0;1;0;0;0;0;0;0;13.420418;-88.394844;315.767212;100;1;1;1;1;1;1;0.42592;2.52
1;1;0.32;243;4;0;0;1;0;0;1;0;0;13.709652;-89.843465;208.101562;0;0;1;1;0;1;0;0.13992;0.7172
1;0;1.4;1000;5;1;0;0;0;0;1;0;0;13.597725;-88.605011;16.472229;100;1;1;1;1;1;1;0.69872;4.76
1;0;0.76;518;5.1;0;0;0;0;0;1;0;0;13.773555;-89.94009;331.276733;0;1;1;1;1;0;0;0.176;1.0032
1;0;0.38;281;5;0;1;0;0;0;1;0;0;13.808194;-90.01315;700;0;0;1;1;1;1;0;0.1892;0.9988
1;0;4.03;2800;3.5;0;1;0;0;0;1;0;0;13.825891;-89.85355;955.314941;0;1;1;1;1;1;0;0.72776;5.1764
1;0;0.7;562;6;0;1;0;0;0;0;0;0;13.750092;-89.723864;360.439087;0;1;1;1;1;1;0;0.29744;1.47224
1;0;0.57;510;5;1;0;0;0;0;1;1;0;13.654829;-89.708064;140.650208;0;1;1;1;1;1;0;3.00432;4.77488
1;0;0.79;729;5;0;0;1;0;0;1;0;0;13.631183;-89.865572;12;0;0;1;1;1;1;0;0.24552;1.73392
1;0;5;5000;5.6;1;0;0;0;0;1;1;0;13.709582;-89.662991;465;44;1;1;1;1;0;1;2.9348;12.31
1;0;3.51;2446;5;0;1;0;0;0;0;1;0;13.760388;-89.680537;473.776855;0;1;0;1;1;0;0;3.54992;11.47432
1;0;0.22;250;4;0;0;0;0;0;1;0;0;13.866189;-88.152657;384;0;1;1;1;0;1;1;0.15488;0.414
1;0;4.2;2800;5.4;0;1;0;0;0;0;0;0;13.692394;-89.469938;745;0;1;0;0;1;1;1;1.47312;7.13152
1;0;1.8;2000;5;0;0;0;0;0;1;0;0;13.93983;-88.181137;774;0;1;1;1;0;1;0;2.25368;14.696
1;0;1.01;1200;4;0;0;0;0;0;1;0;0;13.51787;-88.209711;158;100;1;1;1;1;1;1;1.71776;9.45
1;0;0.7;383;5;0;1;0;0;0;1;0;0;13.913764;-89.818643;700;100;1;1;1;1;1;0;0.03696;0.3168
1;0;5.6;3200;6.2;0;1;0;0;0;1;0;0;13.505293;-88.554866;812;14.06;1;0;1;0;1;1;0.18744;8.45
1;1;0.35;350;4;0;1;0;0;0;1;0;0;13.75924;-89.77388;489;0;1;1;1;1;1;0;0.1276;0.8536
1;1;0.7;420;6;0;1;0;0;0;0;1;0;13.460684;-88.536209;100;0;1;1;1;1;1;1;0.07656;1.74
1;0;2.2;1950;3;0;1;0;0;0;0;1;0;13.477466;-88.563325;759.198853;0;1;1;1;1;0;1;0.3476;1.79608
1;0;0.43;360;5;0;1;0;0;0;0;0;0;13.471223;-88.369012;737.946045;0;1;1;1;0;1;1;0.34936;2.15
